method,risk_budget,seed,rows,success,ci95_success,credit_f1,ci95_credit_f1,delayed_blame_f1,ci95_delayed_blame_f1,false_credit,ci95_false_credit,missed_credit,ci95_missed_credit,irreversible_side_effect,ci95_irreversible_side_effect,wasted_action_rate,ci95_wasted_action_rate,early_correction,ci95_early_correction,correction_latency,ci95_correction_latency,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility,covered,ci95_covered
proposed_reward_free_temporal_credit_v4,0.30000,9,576,0.75000,0.03539,0.47222,0.04081,0.48090,0.04084,0.04861,0.01758,0.20312,0.03289,0.02083,0.01167,0.08681,0.02301,0.44097,0.04058,0.59744,0.00760,0.04455,0.00151,0.18403,0.00222,0.45357,0.04372,0.99132,0.00758
proposed_reward_free_temporal_credit_v4,0.36000,0,576,0.77431,0.03417,0.47396,0.04081,0.51215,0.04086,0.05035,0.01787,0.18750,0.03190,0.01215,0.00896,0.10243,0.02478,0.42708,0.04043,0.60466,0.00631,0.04527,0.00152,0.18500,0.00173,0.48215,0.04287,1.00000,0.00000
proposed_reward_free_temporal_credit_v4,0.36000,1,576,0.76042,0.03489,0.48958,0.04086,0.46354,0.04076,0.04514,0.01697,0.21181,0.03340,0.01910,0.01119,0.07812,0.02194,0.44965,0.04066,0.60480,0.00634,0.04544,0.00150,0.18575,0.00178,0.46794,0.04282,1.00000,0.00000
proposed_reward_free_temporal_credit_v4,0.36000,2,576,0.75521,0.03514,0.46701,0.04078,0.48611,0.04085,0.03993,0.01600,0.22222,0.03398,0.01910,0.01119,0.07118,0.02102,0.45833,0.04073,0.60427,0.00624,0.04517,0.00151,0.18585,0.00169,0.46527,0.04128,1.00000,0.00000
proposed_reward_free_temporal_credit_v4,0.36000,3,576,0.73438,0.03610,0.51215,0.04086,0.48264,0.04084,0.04688,0.01728,0.22222,0.03398,0.01215,0.00896,0.08681,0.02301,0.43056,0.04047,0.60508,0.00621,0.04501,0.00152,0.18496,0.00176,0.43894,0.04299,1.00000,0.00000
proposed_reward_free_temporal_credit_v4,0.36000,4,576,0.78472,0.03360,0.49132,0.04086,0.51042,0.04086,0.03472,0.01496,0.20312,0.03289,0.02257,0.01214,0.09028,0.02342,0.44097,0.04058,0.60394,0.00622,0.04521,0.00149,0.18527,0.00168,0.48970,0.04276,1.00000,0.00000
proposed_reward_free_temporal_credit_v4,0.36000,5,576,0.74132,0.03579,0.51042,0.04086,0.49306,0.04086,0.03646,0.01532,0.20833,0.03320,0.01389,0.00957,0.09201,0.02363,0.42188,0.04037,0.60580,0.00626,0.04525,0.00150,0.18612,0.00177,0.45145,0.04092,1.00000,0.00000
proposed_reward_free_temporal_credit_v4,0.36000,6,576,0.76042,0.03489,0.51910,0.04084,0.51910,0.04084,0.04688,0.01728,0.19097,0.03213,0.03125,0.01422,0.07986,0.02216,0.41840,0.04032,0.60519,0.00626,0.04515,0.00150,0.18422,0.00170,0.46138,0.04417,1.00000,0.00000
proposed_reward_free_temporal_credit_v4,0.36000,7,576,0.75000,0.03539,0.51736,0.04084,0.52604,0.04081,0.04514,0.01697,0.21701,0.03369,0.01910,0.01119,0.09722,0.02422,0.46701,0.04078,0.60475,0.00619,0.04516,0.00150,0.18388,0.00167,0.44353,0.04255,1.00000,0.00000
proposed_reward_free_temporal_credit_v4,0.36000,8,576,0.71701,0.03682,0.50347,0.04087,0.52083,0.04083,0.04340,0.01666,0.19792,0.03257,0.01910,0.01119,0.09896,0.02441,0.47396,0.04081,0.60518,0.00635,0.04496,0.00151,0.18637,0.00175,0.41827,0.04554,1.00000,0.00000
proposed_reward_free_temporal_credit_v4,0.36000,9,576,0.75694,0.03506,0.49132,0.04086,0.50868,0.04086,0.05035,0.01787,0.24132,0.03497,0.02778,0.01343,0.08507,0.02280,0.45312,0.04069,0.60470,0.00633,0.04532,0.00150,0.18472,0.00172,0.43575,0.04586,1.00000,0.00000
pseudo_reward_td_relabeling,0.18000,0,576,0.00000,0.00000,0.05903,0.01926,0.03993,0.01600,0.00000,0.00000,0.06267,0.01647,0.00000,0.00000,0.00000,0.00000,0.11458,0.02603,0.11648,0.02655,0.01030,0.00241,0.03469,0.00791,-0.04750,0.01136,0.11458,0.02603
pseudo_reward_td_relabeling,0.18000,1,576,0.00000,0.00000,0.03299,0.01460,0.03993,0.01600,0.00000,0.00000,0.04392,0.01343,0.00000,0.00000,0.00000,0.00000,0.08681,0.02301,0.08756,0.02327,0.00750,0.00204,0.02591,0.00689,-0.03436,0.00954,0.08681,0.02301
pseudo_reward_td_relabeling,0.18000,2,576,0.00000,0.00000,0.03646,0.01532,0.03125,0.01422,0.00000,0.00000,0.04436,0.01400,0.00000,0.00000,0.00000,0.00000,0.08160,0.02238,0.08464,0.02329,0.00760,0.00213,0.02539,0.00699,-0.03400,0.00980,0.08160,0.02238
pseudo_reward_td_relabeling,0.18000,3,576,0.00000,0.00000,0.02257,0.01214,0.02604,0.01302,0.00000,0.00000,0.04479,0.01456,0.00000,0.00000,0.00000,0.00000,0.07639,0.02171,0.07829,0.02232,0.00703,0.00204,0.02342,0.00669,-0.03305,0.00987,0.07639,0.02171
pseudo_reward_td_relabeling,0.18000,4,576,0.00000,0.00000,0.03646,0.01532,0.03472,0.01496,0.00000,0.00000,0.04453,0.01347,0.00000,0.00000,0.00000,0.00000,0.08854,0.02322,0.09204,0.02421,0.00817,0.00219,0.02726,0.00718,-0.03541,0.00973,0.08854,0.02322
pseudo_reward_td_relabeling,0.18000,5,576,0.00000,0.00000,0.03125,0.01422,0.04861,0.01758,0.00000,0.00000,0.06250,0.01691,0.00000,0.00000,0.00000,0.00000,0.10764,0.02533,0.10729,0.02532,0.00918,0.00221,0.03192,0.00755,-0.04577,0.01135,0.10764,0.02533
pseudo_reward_td_relabeling,0.18000,6,576,0.00000,0.00000,0.04167,0.01633,0.03472,0.01496,0.00000,0.00000,0.05599,0.01615,0.00000,0.00000,0.00000,0.00000,0.09549,0.02402,0.09658,0.02436,0.00885,0.00228,0.02985,0.00754,-0.04111,0.01087,0.09549,0.02402
pseudo_reward_td_relabeling,0.18000,7,576,0.00000,0.00000,0.03299,0.01460,0.03819,0.01567,0.00000,0.00000,0.06345,0.01761,0.00000,0.00000,0.00000,0.00000,0.10069,0.02460,0.10407,0.02550,0.00921,0.00230,0.03083,0.00756,-0.04555,0.01167,0.10069,0.02460
pseudo_reward_td_relabeling,0.18000,8,576,0.00000,0.00000,0.03472,0.01496,0.03125,0.01422,0.00000,0.00000,0.05382,0.01532,0.00000,0.00000,0.00000,0.00000,0.09896,0.02441,0.10018,0.02475,0.00871,0.00220,0.03035,0.00751,-0.04081,0.01060,0.09896,0.02441
pseudo_reward_td_relabeling,0.18000,9,576,0.00000,0.00000,0.02778,0.01343,0.03646,0.01532,0.00000,0.00000,0.03828,0.01151,0.00000,0.00000,0.00000,0.00000,0.08681,0.02301,0.08952,0.02383,0.00820,0.00222,0.02679,0.00713,-0.03236,0.00888,0.08681,0.02301
pseudo_reward_td_relabeling,0.24000,0,576,0.00000,0.00000,0.02604,0.01302,0.03299,0.01460,0.00000,0.00000,0.05460,0.01654,0.00000,0.00000,0.00000,0.00000,0.08507,0.02280,0.08720,0.02346,0.00772,0.00211,0.02582,0.00695,-0.03878,0.01091,0.08507,0.02280
pseudo_reward_td_relabeling,0.24000,1,576,0.00000,0.00000,0.02951,0.01383,0.03125,0.01422,0.00000,0.00000,0.04618,0.01412,0.00000,0.00000,0.00000,0.00000,0.08681,0.02301,0.08913,0.02368,0.00789,0.00214,0.02655,0.00707,-0.03559,0.00990,0.08681,0.02301
pseudo_reward_td_relabeling,0.24000,2,576,0.00000,0.00000,0.03993,0.01600,0.04167,0.01633,0.00000,0.00000,0.05720,0.01621,0.00000,0.00000,0.00000,0.00000,0.09896,0.02441,0.10118,0.02502,0.00876,0.00221,0.02985,0.00739,-0.04240,0.01098,0.09896,0.02441
pseudo_reward_td_relabeling,0.24000,3,576,0.00000,0.00000,0.03472,0.01496,0.03646,0.01532,0.00000,0.00000,0.05790,0.01601,0.00000,0.00000,0.00000,0.00000,0.10417,0.02497,0.10629,0.02556,0.00961,0.00234,0.03223,0.00776,-0.04365,0.01100,0.10417,0.02497
pseudo_reward_td_relabeling,0.24000,4,576,0.00000,0.00000,0.02951,0.01383,0.02778,0.01343,0.00000,0.00000,0.05069,0.01540,0.00000,0.00000,0.00000,0.00000,0.08681,0.02301,0.08737,0.02324,0.00796,0.00216,0.02624,0.00699,-0.03721,0.01037,0.08681,0.02301
pseudo_reward_td_relabeling,0.24000,5,576,0.00000,0.00000,0.05382,0.01845,0.02951,0.01383,0.00000,0.00000,0.06007,0.01680,0.00000,0.00000,0.00000,0.00000,0.10069,0.02460,0.10191,0.02498,0.00898,0.00226,0.03033,0.00744,-0.04376,0.01122,0.10069,0.02460
pseudo_reward_td_relabeling,0.24000,6,576,0.00000,0.00000,0.03819,0.01567,0.03819,0.01567,0.00000,0.00000,0.05382,0.01532,0.00000,0.00000,0.00000,0.00000,0.09896,0.02441,0.10321,0.02554,0.00899,0.00226,0.03019,0.00748,-0.04132,0.01072,0.09896,0.02441
pseudo_reward_td_relabeling,0.24000,7,576,0.00000,0.00000,0.02778,0.01343,0.02604,0.01302,0.00000,0.00000,0.04844,0.01477,0.00000,0.00000,0.00000,0.00000,0.08681,0.02301,0.08969,0.02385,0.00804,0.00218,0.02670,0.00711,-0.03664,0.01019,0.08681,0.02301
pseudo_reward_td_relabeling,0.24000,8,576,0.00000,0.00000,0.04340,0.01666,0.04167,0.01633,0.00000,0.00000,0.04852,0.01452,0.00000,0.00000,0.00000,0.00000,0.09028,0.02342,0.09216,0.02399,0.00811,0.00216,0.02757,0.00719,-0.03713,0.01012,0.09028,0.02342
pseudo_reward_td_relabeling,0.24000,9,576,0.00000,0.00000,0.03125,0.01422,0.02778,0.01343,0.00000,0.00000,0.04297,0.01445,0.00000,0.00000,0.00000,0.00000,0.07118,0.02102,0.07371,0.02184,0.00657,0.00198,0.02154,0.00638,-0.03143,0.00975,0.07118,0.02102
pseudo_reward_td_relabeling,0.30000,0,576,0.00868,0.00758,0.05382,0.01845,0.04861,0.01758,0.00347,0.00481,0.06866,0.01695,0.00000,0.00000,0.00000,0.00000,0.12847,0.02735,0.13697,0.02815,0.01237,0.00259,0.04196,0.00858,-0.04681,0.01280,0.13889,0.02827
pseudo_reward_td_relabeling,0.30000,1,576,0.00521,0.00588,0.03819,0.01567,0.04514,0.01697,0.00000,0.00000,0.04870,0.01400,0.00000,0.00000,0.00174,0.00340,0.09549,0.02402,0.10083,0.02458,0.00881,0.00219,0.03045,0.00741,-0.03470,0.00997,0.10243,0.02478
pseudo_reward_td_relabeling,0.30000,2,576,0.00521,0.00588,0.03819,0.01567,0.06076,0.01953,0.00174,0.00340,0.05990,0.01563,0.00000,0.00000,0.00174,0.00340,0.11979,0.02654,0.12357,0.02695,0.01123,0.00250,0.03837,0.00833,-0.04440,0.01147,0.12500,0.02703
pseudo_reward_td_relabeling,0.30000,3,576,0.00521,0.00588,0.03472,0.01496,0.02951,0.01383,0.00000,0.00000,0.04792,0.01448,0.00000,0.00000,0.00000,0.00000,0.09549,0.02402,0.09602,0.02396,0.00844,0.00214,0.02950,0.00730,-0.03244,0.01135,0.09896,0.02441
pseudo_reward_td_relabeling,0.30000,4,576,0.00174,0.00340,0.02951,0.01383,0.03819,0.01567,0.00174,0.00340,0.05582,0.01660,0.00174,0.00340,0.00347,0.00481,0.08681,0.02301,0.09069,0.02353,0.00827,0.00219,0.02794,0.00721,-0.04315,0.01296,0.09201,0.02363
pseudo_reward_td_relabeling,0.30000,5,576,0.00521,0.00588,0.05208,0.01816,0.03993,0.01600,0.00000,0.00000,0.05182,0.01570,0.00000,0.00000,0.00000,0.00000,0.08681,0.02301,0.09463,0.02407,0.00834,0.00216,0.02902,0.00733,-0.03380,0.01144,0.09549,0.02402
pseudo_reward_td_relabeling,0.30000,6,576,0.00521,0.00588,0.03646,0.01532,0.04861,0.01758,0.00174,0.00340,0.06389,0.01652,0.00000,0.00000,0.00174,0.00340,0.12326,0.02687,0.12869,0.02765,0.01157,0.00252,0.03912,0.00836,-0.04698,0.01265,0.12847,0.02735
pseudo_reward_td_relabeling,0.30000,7,576,0.00694,0.00679,0.02951,0.01383,0.02951,0.01383,0.00000,0.00000,0.05026,0.01488,0.00174,0.00340,0.00000,0.00000,0.09549,0.02402,0.09554,0.02401,0.00845,0.00216,0.02923,0.00732,-0.03350,0.01065,0.09722,0.02422
pseudo_reward_td_relabeling,0.30000,8,576,0.00174,0.00340,0.02083,0.01167,0.03125,0.01422,0.00000,0.00000,0.04175,0.01437,0.00000,0.00000,0.00000,0.00000,0.07118,0.02102,0.07372,0.02142,0.00665,0.00196,0.02269,0.00655,-0.02925,0.01007,0.07465,0.02148
pseudo_reward_td_relabeling,0.30000,9,576,0.00868,0.00758,0.02257,0.01214,0.04340,0.01666,0.00347,0.00481,0.04800,0.01423,0.00000,0.00000,0.00521,0.00588,0.09201,0.02363,0.10078,0.02473,0.00919,0.00228,0.03101,0.00754,-0.03477,0.01153,0.10243,0.02478
pseudo_reward_td_relabeling,0.36000,0,576,0.19271,0.03224,0.12500,0.02703,0.13889,0.02827,0.04167,0.01633,0.11589,0.02487,0.02257,0.01214,0.04688,0.01728,0.17535,0.03108,0.26115,0.02963,0.02662,0.00302,0.10072,0.01118,0.02092,0.03083,0.35417,0.03909
pseudo_reward_td_relabeling,0.36000,1,576,0.17535,0.03108,0.13368,0.02782,0.11806,0.02637,0.03299,0.01460,0.09219,0.02215,0.00868,0.00758,0.03819,0.01567,0.15799,0.02981,0.25372,0.02962,0.02576,0.00302,0.09841,0.01122,0.03978,0.02670,0.34201,0.03878
pseudo_reward_td_relabeling,0.36000,2,576,0.19097,0.03213,0.11632,0.02621,0.11979,0.02654,0.04514,0.01697,0.11467,0.02485,0.01215,0.00896,0.04514,0.01697,0.17361,0.03096,0.25940,0.02968,0.02643,0.00302,0.10124,0.01131,0.03091,0.02996,0.35069,0.03900
pseudo_reward_td_relabeling,0.36000,3,576,0.19097,0.03213,0.12847,0.02735,0.13715,0.02812,0.03819,0.01567,0.11363,0.02453,0.01910,0.01119,0.03993,0.01600,0.16493,0.03033,0.26042,0.02978,0.02655,0.00304,0.10091,0.01124,0.03007,0.03280,0.35243,0.03905
pseudo_reward_td_relabeling,0.36000,4,576,0.19271,0.03224,0.12326,0.02687,0.15451,0.02954,0.02951,0.01383,0.13030,0.02639,0.01389,0.00957,0.03646,0.01532,0.15451,0.02954,0.26400,0.02988,0.02672,0.00302,0.10187,0.01126,0.03622,0.02900,0.35590,0.03913
pseudo_reward_td_relabeling,0.36000,5,576,0.16319,0.03021,0.11806,0.02637,0.13542,0.02797,0.03299,0.01460,0.10269,0.02322,0.01736,0.01068,0.03646,0.01532,0.19444,0.03235,0.27036,0.03029,0.02750,0.00309,0.10414,0.01139,0.01165,0.03082,0.36111,0.03926
pseudo_reward_td_relabeling,0.36000,6,576,0.18403,0.03167,0.12847,0.02735,0.13542,0.02797,0.03125,0.01422,0.12205,0.02585,0.02083,0.01167,0.04167,0.01633,0.18924,0.03202,0.27076,0.03018,0.02771,0.00308,0.10480,0.01137,0.01801,0.03156,0.36458,0.03934
pseudo_reward_td_relabeling,0.36000,7,576,0.20139,0.03278,0.11632,0.02621,0.13889,0.02827,0.03646,0.01532,0.12109,0.02540,0.01215,0.00896,0.05208,0.01816,0.17708,0.03120,0.27162,0.03003,0.02765,0.00306,0.10572,0.01143,0.03620,0.03209,0.36632,0.03938
pseudo_reward_td_relabeling,0.36000,8,576,0.18750,0.03190,0.10243,0.02478,0.14236,0.02856,0.03646,0.01532,0.11675,0.02443,0.02431,0.01259,0.03819,0.01567,0.16493,0.03033,0.28251,0.03089,0.02885,0.00316,0.10860,0.01153,0.01741,0.03064,0.37500,0.03957
pseudo_reward_td_relabeling,0.36000,9,576,0.18924,0.03202,0.10069,0.02460,0.13542,0.02797,0.03819,0.01567,0.09479,0.02304,0.02951,0.01383,0.03299,0.01460,0.16493,0.03033,0.24350,0.02861,0.02502,0.00295,0.09647,0.01112,0.03216,0.02959,0.33681,0.03863
risk_calibrated_temporal_credit_v5,0.18000,0,576,0.87153,0.02735,0.58681,0.04025,0.63194,0.03942,0.00000,0.00000,0.13715,0.02812,0.00174,0.00340,0.02604,0.01302,0.54688,0.04069,0.51748,0.00626,0.00309,0.00025,0.07678,0.00206,0.70032,0.03107,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.18000,1,576,0.85938,0.02841,0.60417,0.03997,0.62674,0.03953,0.00000,0.00000,0.15104,0.02927,0.00000,0.00000,0.03646,0.01532,0.50694,0.04086,0.51858,0.00624,0.00311,0.00025,0.07698,0.00203,0.67761,0.03134,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.18000,2,576,0.87153,0.02735,0.54514,0.04070,0.62326,0.03961,0.00000,0.00000,0.14236,0.02856,0.00000,0.00000,0.02778,0.01343,0.51042,0.04086,0.51811,0.00625,0.00315,0.00026,0.07643,0.00198,0.69886,0.03036,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.18000,3,576,0.88542,0.02603,0.57812,0.04037,0.62847,0.03950,0.00347,0.00481,0.13368,0.02782,0.00000,0.00000,0.02604,0.01302,0.52083,0.04083,0.51868,0.00614,0.00317,0.00026,0.07686,0.00203,0.71572,0.02988,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.18000,4,576,0.87674,0.02687,0.56424,0.04053,0.59028,0.04020,0.00347,0.00481,0.18229,0.03156,0.00347,0.00481,0.02951,0.01383,0.49132,0.04086,0.51826,0.00626,0.00303,0.00023,0.07728,0.00199,0.68072,0.03192,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.18000,5,576,0.84722,0.02941,0.63194,0.03942,0.65104,0.03896,0.00868,0.00758,0.15972,0.02994,0.00521,0.00588,0.03125,0.01422,0.53125,0.04079,0.51848,0.00618,0.00313,0.00025,0.07670,0.00197,0.65516,0.03408,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.18000,6,576,0.84549,0.02954,0.55208,0.04065,0.64062,0.03922,0.00347,0.00481,0.17188,0.03084,0.00521,0.00588,0.02778,0.01343,0.52778,0.04081,0.51786,0.00620,0.00310,0.00025,0.07765,0.00206,0.65307,0.03334,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.18000,7,576,0.84722,0.02941,0.59896,0.04006,0.60417,0.03997,0.00868,0.00758,0.16146,0.03008,0.00000,0.00000,0.02951,0.01383,0.54514,0.04070,0.51759,0.00620,0.00318,0.00026,0.07669,0.00198,0.66138,0.03302,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.18000,8,576,0.84549,0.02954,0.58681,0.04025,0.56076,0.04057,0.00000,0.00000,0.14931,0.02913,0.00000,0.00000,0.00868,0.00758,0.51910,0.04084,0.51812,0.00624,0.00312,0.00025,0.07711,0.00195,0.68175,0.03254,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.18000,9,576,0.85590,0.02871,0.55382,0.04063,0.57812,0.04037,0.00174,0.00340,0.15625,0.02968,0.00174,0.00340,0.02951,0.01383,0.53299,0.04078,0.51824,0.00625,0.00315,0.00026,0.07781,0.00199,0.67356,0.03270,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.24000,0,576,0.86979,0.02751,0.59549,0.04012,0.60069,0.04003,0.00000,0.00000,0.16146,0.03008,0.00174,0.00340,0.02083,0.01167,0.49132,0.04086,0.51803,0.00625,0.00313,0.00026,0.07759,0.00201,0.69152,0.02995,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.24000,1,576,0.84722,0.02941,0.58333,0.04030,0.60590,0.03994,0.00174,0.00340,0.15625,0.02968,0.00347,0.00481,0.03299,0.01460,0.50000,0.04087,0.51695,0.00624,0.00312,0.00025,0.07746,0.00193,0.66103,0.03360,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.24000,2,576,0.86285,0.02812,0.59549,0.04012,0.62500,0.03957,0.00000,0.00000,0.14757,0.02899,0.00174,0.00340,0.03299,0.01460,0.52604,0.04081,0.51736,0.00621,0.00312,0.00025,0.07705,0.00198,0.68298,0.03120,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.24000,3,576,0.87500,0.02703,0.55035,0.04066,0.65625,0.03882,0.00174,0.00340,0.17535,0.03108,0.00174,0.00340,0.02778,0.01343,0.51042,0.04086,0.51851,0.00625,0.00316,0.00026,0.07695,0.00204,0.68567,0.03154,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.24000,4,576,0.85069,0.02913,0.60590,0.03994,0.59375,0.04014,0.00174,0.00340,0.14410,0.02871,0.00174,0.00340,0.02951,0.01383,0.51736,0.04084,0.51723,0.00625,0.00309,0.00026,0.07676,0.00198,0.67363,0.03251,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.24000,5,576,0.84896,0.02927,0.57292,0.04043,0.61979,0.03968,0.00174,0.00340,0.12847,0.02735,0.00174,0.00340,0.02951,0.01383,0.51215,0.04086,0.51802,0.00625,0.00315,0.00026,0.07717,0.00199,0.67832,0.03233,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.24000,6,576,0.87674,0.02687,0.56944,0.04047,0.59375,0.04014,0.00347,0.00481,0.15104,0.02927,0.00347,0.00481,0.02778,0.01343,0.51389,0.04085,0.51754,0.00622,0.00309,0.00025,0.07694,0.00201,0.69504,0.03088,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.24000,7,576,0.82465,0.03108,0.54861,0.04068,0.60243,0.04000,0.00000,0.00000,0.13889,0.02827,0.00000,0.00000,0.02951,0.01383,0.48785,0.04086,0.51777,0.00622,0.00312,0.00025,0.07613,0.00201,0.65243,0.03244,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.24000,8,576,0.88194,0.02637,0.61632,0.03975,0.61458,0.03978,0.00000,0.00000,0.14931,0.02913,0.00174,0.00340,0.02778,0.01343,0.52604,0.04081,0.51876,0.00624,0.00311,0.00026,0.07722,0.00200,0.70435,0.02914,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.24000,9,576,0.84549,0.02954,0.58681,0.04025,0.60417,0.03997,0.00347,0.00481,0.14236,0.02856,0.00347,0.00481,0.03993,0.01600,0.53646,0.04076,0.51875,0.00626,0.00309,0.00025,0.07715,0.00202,0.65970,0.03304,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.30000,0,576,0.87326,0.02719,0.57465,0.04041,0.61285,0.03981,0.00000,0.00000,0.14062,0.02841,0.00174,0.00340,0.02257,0.01214,0.50521,0.04087,0.51810,0.00627,0.00314,0.00026,0.07637,0.00198,0.70265,0.03073,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.30000,1,576,0.86979,0.02751,0.57986,0.04034,0.62500,0.03957,0.00000,0.00000,0.16146,0.03008,0.00347,0.00481,0.03472,0.01496,0.54688,0.04069,0.51664,0.00619,0.00313,0.00026,0.07716,0.00198,0.68122,0.03171,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.30000,2,576,0.84722,0.02941,0.56944,0.04047,0.58333,0.04030,0.00174,0.00340,0.13889,0.02827,0.00000,0.00000,0.03646,0.01532,0.49479,0.04087,0.51858,0.00625,0.00322,0.00027,0.07685,0.00196,0.66972,0.03311,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.30000,3,576,0.83507,0.03033,0.57465,0.04041,0.62326,0.03961,0.00000,0.00000,0.15625,0.02968,0.00174,0.00340,0.03819,0.01567,0.47396,0.04081,0.51852,0.00622,0.00314,0.00026,0.07658,0.00203,0.64814,0.03327,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.30000,4,576,0.86458,0.02797,0.56771,0.04049,0.61111,0.03985,0.00521,0.00588,0.16493,0.03033,0.00347,0.00481,0.03472,0.01496,0.53472,0.04077,0.51808,0.00626,0.00313,0.00026,0.07726,0.00201,0.67182,0.03308,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.30000,5,576,0.84028,0.02994,0.62153,0.03964,0.62847,0.03950,0.00347,0.00481,0.14236,0.02856,0.00174,0.00340,0.03299,0.01460,0.48090,0.04084,0.51846,0.00626,0.00316,0.00026,0.07621,0.00197,0.66075,0.03336,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.30000,6,576,0.85069,0.02913,0.56597,0.04051,0.63368,0.03938,0.00000,0.00000,0.12326,0.02687,0.00000,0.00000,0.02951,0.01383,0.51389,0.04085,0.51752,0.00621,0.00323,0.00027,0.07677,0.00196,0.68506,0.03142,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.30000,7,576,0.85417,0.02885,0.59549,0.04012,0.62847,0.03950,0.00000,0.00000,0.12500,0.02703,0.00174,0.00340,0.04167,0.01633,0.51910,0.04084,0.51874,0.00620,0.00307,0.00025,0.07763,0.00204,0.67818,0.03295,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.30000,8,576,0.87847,0.02671,0.55903,0.04058,0.63368,0.03938,0.00347,0.00481,0.17882,0.03132,0.00000,0.00000,0.02431,0.01259,0.50174,0.04087,0.51819,0.00621,0.00320,0.00026,0.07639,0.00197,0.69096,0.03093,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.30000,9,576,0.88368,0.02621,0.59375,0.04014,0.58681,0.04025,0.00347,0.00481,0.15104,0.02927,0.00174,0.00340,0.02083,0.01167,0.54167,0.04073,0.51810,0.00620,0.00315,0.00026,0.07694,0.00201,0.70810,0.02959,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.36000,0,576,0.86285,0.02812,0.60764,0.03991,0.62326,0.03961,0.00000,0.00000,0.14757,0.02899,0.00000,0.00000,0.03993,0.01600,0.49306,0.04086,0.51845,0.00625,0.00315,0.00025,0.07692,0.00201,0.68041,0.03196,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.36000,1,576,0.86111,0.02827,0.54340,0.04071,0.61806,0.03971,0.00000,0.00000,0.15278,0.02941,0.00000,0.00000,0.02951,0.01383,0.51736,0.04084,0.51833,0.00630,0.00313,0.00025,0.07673,0.00198,0.68296,0.03152,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.36000,2,576,0.88194,0.02637,0.58681,0.04025,0.62500,0.03957,0.00347,0.00481,0.12500,0.02703,0.00000,0.00000,0.02257,0.01214,0.52257,0.04083,0.51866,0.00619,0.00319,0.00027,0.07682,0.00205,0.71804,0.02961,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.36000,3,576,0.88021,0.02654,0.55208,0.04065,0.60417,0.03997,0.00347,0.00481,0.17014,0.03071,0.00347,0.00481,0.02951,0.01383,0.50868,0.04086,0.51789,0.00623,0.00304,0.00023,0.07732,0.00199,0.68936,0.03155,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.36000,4,576,0.85069,0.02913,0.63194,0.03942,0.63542,0.03934,0.00868,0.00758,0.15799,0.02981,0.00521,0.00588,0.03819,0.01567,0.50174,0.04087,0.51914,0.00617,0.00310,0.00025,0.07709,0.00195,0.65495,0.03459,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.36000,5,576,0.82986,0.03071,0.56076,0.04057,0.63542,0.03934,0.00174,0.00340,0.15625,0.02968,0.00521,0.00588,0.03125,0.01422,0.53472,0.04077,0.51766,0.00620,0.00314,0.00026,0.07758,0.00207,0.64272,0.03439,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.36000,6,576,0.86285,0.02812,0.59722,0.04009,0.58854,0.04022,0.00868,0.00758,0.15451,0.02954,0.00000,0.00000,0.02778,0.01343,0.53993,0.04074,0.51739,0.00621,0.00317,0.00026,0.07654,0.00195,0.68103,0.03242,1.00000,0.00000
